EventNumber, Distance, COUNTER, INTERPOLATED, F3, FC5, AF3, F7, T7, P7, O1, O2, P8, T8, F8, AF4, FC6, F4, GYROX, GYROY
0, 104150816.0, 174, 8, 4189.48717935, 7971.92308478, 7640.25641742, 6380.12820965, 4493.84615434, 7208.71795498, 411.79486367, 5118.20513002, 5187.69230971, 3457.94871628, 6650.89744097, 361.41024821, 6669.74359489, 1150.76922424, 69, 186
0, 104156192.0, 110, 128, 7032.69231360, 3573.07692162, 5444.23077174, 6394.10256862, 1327.30768613, 6260.25641450, 8193.84616219, 4520.76923133, 7358.33333994, 4882.94871927, 3921.28205059, 4168.07692287, 3087.43589501, 2288.07691891, 160, 88
0, 104157920.0, 180, 46, 5238.20513029, 7236.79487812, 1675.38460997, 4716.28205226, 5390.25641269, 8155.51282879, 1173.20512168, 657.17947961, 7364.74359635, 1053.97435224, 4498.20512876, 6909.35897999, 4671.02564193, 717.17947968, 73, 198
0, 104161480.0, 176, 11, 579.35896658, 6509.74359454, 5476.66666924, 2414.74358586, 1419.87178890, 1487.30768647, 3599.99999861, 3274.48717741, 668.58973602, 1271.92307060, 6346.15385060, 3938.84615322, 3067.05127955, 6362.17949163, 2, 55
0, 104164936.0, 215, 110, 5763.07692628, 7913.58975138, 7686.02564833, 4712.05128303, 3661.66666542, 5335.76923307, 2960.12820242, 6444.23077389, 1864.87178980, 3872.82051206, 2865.76922785, 6668.46154361, 5585.25641311, 1855.38461032, 123, 111
0, 104166664.0, 158, 117, 5013.84615545, 1595.38460976, 4761.41025753, 4101.92307658, 1263.58973727, 7152.43590355, 2555.12820152, 8215.51282892, 7909.87180266, 5223.07692517, 5211.28205330, 5070.51282225, 4556.66666730, 522.30768439, 94, 188
0, 104171848.0, 227, 168, 7085.38462136, 7791.92308443, 2669.10256077, 5136.15384803, 1820.12819999, 5838.71795206, 3203.58974137, 7698.84616115, 2591.66666313, 1088.07691641, 2358.58973956, 5075.89743764, 6520.51282531, 8020.25641825, 94, 17
0, 104173568.0, 98, 120, 1273.71794240, 3235.51281836, 3767.43589640, 1158.97435245, 3669.74358850, 5905.38461886, 561.92306914, 5010.89743750, 7882.43590515, 5448.20513078, 8309.35898298, 146.92306824, 6732.82051811, 1626.92307137, 157, 86
0, 104178656.0, 160, 93, 6919.74359538, 8268.33334181, 3864.61538379, 7785.76923828, 6245.76923501, 5792.43590071, 2303.33332924, 5343.97436127, 5769.87179807, 2021.15384143, 8160.38462366, 7188.84616010, 4240.64102564, 3770.12820409, 36, 210
0, 104182016.0, 41, 234, 2251.41025218, 3181.79486951, 5650.89743889, 4474.23076972, 6244.61538886, 14.74358078, 4862.17948850, 2938.58974081, 3467.30769064, 5336.92307922, 1500.12819930, 5281.28205344, 4466.28205177, 1894.61537962, 118, 183
0, 104185376.0, 230, 1, 1465.89742999, 8009.74359774, 3178.84615156, 8317.69231631, 2832.43589445, 1137.30768571, 5235.89743799, 3168.71794643, 7559.35898138, 8381.15385491, 1267.30768599, 7370.64103225, 4911.15384755, 1929.48717456, 216, 184
0, 104188736.0, 145, 215, 2486.28204753, 7062.94872393, 833.33332611, 8198.71795706, 3374.35897249, 5255.00000216, 6976.28205705, 6978.71795449, 5252.94872011, 7382.56410917, 4423.84615420, 6352.82051727, 1288.07691683, 923.97435196, 54, 229
0, 104192008.0, 142, 148, 4438.46153888, 6317.05128643, 5199.74359176, 6580.51282545, 5384.10256654, 3547.56410111, 5747.69231089, 426.41024828, 7048.07692899, 7625.64103280, 2133.20512369, 2884.99999709, 6193.33333744, 2763.33333021, 7, 222
0, 104195368.0, 112, 50, 3460.51281885, 2318.71794462, 2034.23076451, 5011.15384776, 6087.82051672, 8329.23077785, 3792.05128108, 1998.97435418, 4043.20512779, 3175.64102335, 5558.46154124, 5838.71795206, 5597.17949003, 150.64101696, 51, 73
0, 104198632.0, 155, 140, 744.10255667, 1137.94871135, 4407.43589779, 695.64101814, 553.33332549, 1975.64102085, 1751.79486652, 488.97435099, 809.61537732, 5596.02564388, 8246.53847002, 1813.07691794, 1641.15384067, 6974.48718526, 191, 167
0, 104201896.0, 77, 112, 6640.38462046, 8325.76923939, 2072.43589285, 1856.92307185, 907.43589035, 8054.87180294, 5440.89743840, 4412.82051317, 3006.79486916, 5455.12820770, 4051.66666625, 6855.64103113, 8187.94872629, 65.76922195, 105, 191
0, 104205160.0, 191, 114, 7653.58975082, 7955.12821298, 4962.56410410, 5411.02564346, 4838.33333459, 5481.79487444, 4075.25640991, 5961.53846516, 799.61537732, 544.10255625, 2197.05127768, 533.33332549, 420.38460726, 1414.74358377, 228, 12
0, 104208432.0, 243, 31, 2224.10255980, 3608.07692169, 2516.15384247, 7276.79487819, 5907.17949066, 5065.76923251, 4128.84615357, 5343.46154076, 5631.79487472, 382.56409437, 2055.76922612, 4175.89743576, 4590.00000070, 6606.66667167, 158, 53
0, 104209968.0, 157, 143, 4653.33333417, 7943.07693093, 7823.84616142, 7661.66667390, 1879.48717449, 3656.66666542, 3040.12820256, 2859.87179196, 6555.76923564, 7087.05128803, 2716.15384289, 6033.20513196, 1768.97435370, 3689.10256293, 250, 204
0, 104214776.0, 150, 104, 2071.79486721, 6295.89744021, 2046.79486714, 163.46152978, 7463.97436579, 2582.69230415, 6945.12821083, 557.56409472, 3538.20512668, 2627.69230429, 3978.58974304, 17.05127309, 8287.94872650, 3774.99999903, 220, 117
0, 104216408.0, 217, 79, 3234.23076708, 2331.02563700, 3209.61538240, 1327.82050664, 323.20511987, 6411.79487638, 2750.51281732, 3108.84615142, 1350.38460927, 1621.02563547, 7497.17949406, 7881.15385387, 1754.74358447, 4987.30769384, 65, 155
0, 104221112.0, 185, 160, 7281.53846794, 8122.69231590, 2385.12820117, 8119.35898256, 2362.82050879, 3607.82051143, 279.99999160, 2760.25640713, 2381.15384220, 7878.33334105, 1673.71794323, 4853.58974484, 5338.97436127, 1119.35896776, 218, 56
0, 104224288.0, 234, 165, 4222.17948711, 1679.87178946, 1948.33332847, 2633.84615045, 8132.82052102, 2757.05127893, 6142.05128609, 1199.99999354, 7534.48718644, 917.82050574, 8159.10257238, 5420.00000251, 7761.66667411, 6050.76923459, 196, 217
0, 104227360.0, 163, 1, 1035.25640345, 6953.33333904, 3720.64102453, 4444.23076965, 548.71794087, 5399.48718192, 1906.02563610, 8092.30770044, 609.61537691, 3093.46153603, 5567.82051560, 8237.43590585, 6212.82051699, 1461.41025051, 187, 221
0, 104230528.0, 136, 165, 3199.74358752, 8140.51282879, 2943.71794594, 6749.48718477, 3617.43589612, 4995.51282211, 4465.12820562, 5019.10256570, 7589.48718658, 6104.10256800, 5579.23077201, 7834.48718707, 4603.97435974, 4653.71794956, 69, 221
0, 104233608.0, 20, 52, 1035.64101884, 3344.87179293, 5716.53846467, 1249.99999368, 6360.76923522, 2427.82050893, 4085.38461504, 179.99999139, 4704.48718046, 3995.25640970, 686.66665910, 7694.10257140, 1775.64102043, 1490.64101981, 193, 214
0, 104236680.0, 223, 238, 5957.17949080, 4121.15384588, 5691.28205434, 7065.76923675, 3743.07692204, 904.23076215, 4615.51282128, 1306.79486554, 2357.94871392, 7445.51282726, 5665.51282350, 2489.87179112, 5309.48718171, 3876.41025565, 138, 218
0, 104239856.0, 226, 19, 2701.41025315, 910.76922369, 73.97435015, 3918.20512751, 7544.74359670, 306.66665833, 5499.87179752, 980.64101870, 8174.74359809, 2334.48717546, 110.76922202, 6202.05128615, 7188.58974985, 1204.99999354, 195, 201
0, 104244472.0, 253, 137, 6062.30769613, 4314.74358989, 7050.76923668, 8280.38462394, 1442.05127608, 3448.07692141, 3937.43589674, 6148.33333737, 2569.10256056, 2338.71794469, 6839.61539011, 8352.56411125, 6012.56410632, 6309.10256848, 71, 43
0, 104247544.0, 185, 100, 4712.17948816, 3665.89743465, 7914.10257189, 7484.23077611, 7482.82051963, 6407.30769690, 7637.69231485, 4445.00000042, 3972.30769176, 4159.61538441, 3850.25640943, 785.38460802, 6255.89744014, 1148.71794219, 254, 227
0, 104252256.0, 220, 255, 1717.56409722, 5980.12820881, 3499.35897276, 8088.46154660, 7792.94872546, 5665.12820812, 749.23076180, 7218.84616010, 2834.10256112, 113.20511945, 3942.69230707, 1867.30768724, 3745.76922973, 2472.43589369, 106, 172
0, 104255328.0, 235, 139, 4727.69230874, 100.25640150, 4326.53846168, 1980.76922598, 1546.41025072, 1319.74358356, 4282.05128212, 7732.05128942, 1653.71794323, 808.20512091, 4515.25641082, 6139.48718352, 5924.61538816, 1767.30768703, 241, 146
0, 104286240.0, 244, 14, 2983.20512550, 6862.43590300, 2561.92307338, 1114.23076256, 5068.58974533, 6043.71795254, 4853.20512946, 7598.46154555, 5840.64102898, 3761.15384512, 7855.64103329, 7882.17949490, 147.69229901, 7011.79487764, 107, 9
0, 104290944.0, 53, 52, 3543.20512668, 4448.46153888, 7364.48718609, 738.97435154, 7021.15385199, 3474.35897270, 8334.61539324, 3488.07692148, 1930.25640533, 8263.97436746, 2047.69230304, 8147.05129032, 6957.30769801, 2477.56409882, 218, 35
0, 104295552.0, 30, 82, 6719.61538983, 5755.00000320, 331.92306866, 1581.41025079, 7673.58975082, 1326.15383997, 3080.25640776, 2103.07691856, 7290.89744236, 7104.61539066, 948.71794170, 2409.48717560, 602.17947947, 4961.66666820, 205, 44
0, 104297088.0, 47, 181, 6211.41026058, 5344.35897666, 7072.30769829, 6021.66667042, 7184.61539080, 275.25640185, 6100.89743979, 6433.97436363, 4595.12820590, 1740.38461011, 4328.20512835, 2594.35897089, 7986.28205921, 2039.87179022, 90, 71
0, 104301792.0, 31, 91, 2315.38461129, 7320.12821166, 2905.38461254, 2316.02563693, 621.79486409, 5082.69230943, 6781.15385151, 7048.84615976, 7986.02564895, 3255.89743382, 901.92306984, 2917.56409972, 2332.56409854, 3930.25640957, 6, 122
0, 104304864.0, 240, 9, 938.33332632, 2549.10256049, 7389.23077591, 2964.99999729, 245.76922230, 5955.64102926, 6356.41026086, 6883.46154402, 7204.23077549, 7357.43590404, 1343.20512202, 2843.71794573, 3195.76922855, 6972.94872372, 33, 61
0, 104307936.0, 76, 215, 7772.17949462, 3680.38461421, 5177.17948913, 8211.02564944, 7760.89744334, 2466.53845779, 447.17947912, 4460.89743632, 1523.46153270, 2937.69230492, 1062.56409583, 7595.64103273, 6367.30769683, 7431.15385290, 241, 183
0, 104311104.0, 216, 233, 7058.07692906, 5853.97436238, 3645.89743465, 773.33332597, 6941.28205698, 5342.69230999, 4525.25641082, 972.82050588, 4881.28205261, 7575.51282753, 1604.35896873, 6043.58974742, 3578.84615246, 3951.02564040, 179, 8
0, 104315712.0, 130, 109, 8156.79488007, 5610.51282337, 6967.17949295, 3178.46153617, 5953.20513182, 2908.71794587, 4604.48718026, 5744.48718269, 3580.38461400, 5491.92307957, 2913.46153562, 3093.33333091, 7902.82052054, 1893.46153346, 253, 223
0, 104318784.0, 15, 162, 4769.35897547, 6012.56410632, 4144.23076903, 4426.79487215, 612.69229998, 5931.28205483, 3319.87179293, 3687.82051164, 651.02563339, 6633.58974867, 4292.30769238, 7444.74359649, 6802.56410799, 705.12819763, 247, 118
0, 104321856.0, 93, 87, 1144.99999340, 5970.64102926, 266.66665826, 6582.69231263, 5733.71795185, 6806.53846696, 2744.10256091, 7826.66667424, 64.74358085, 7176.53846773, 3900.89743514, 1835.51281537, 2228.46153416, 1009.87178800, 63, 85
0, 104325016.0, 217, 146, 4430.76923119, 8125.51282872, 3422.56410083, 7042.30769822, 1894.48717449, 8166.79488007, 3395.12820333, 324.87178654, 5698.71795178, 5598.33333619, 177.82050421, 4717.05128303, 1249.87178855, 7070.38462136, 34, 76
0, 104328088.0, 88, 63, 7703.20513551, 6954.23077493, 3409.74358794, 6143.33333737, 4514.35897492, 1539.10255834, 2337.69230367, 911.92306984, 1037.43589063, 2022.30768759, 554.23076138, 1397.05127601, 3500.89743430, 7065.38462136, 115, 126
0, 104331160.0, 12, 11, 6168.84615788, 1703.33332792, 4692.69230860, 7757.69231513, 4892.30769370, 6861.15385172, 7414.35898103, 2.43588848, 7723.33334070, 6279.74359406, 6973.46154423, 4284.74358982, 1392.69230165, 2211.02563672, 158, 209
0, 104334232.0, 2, 163, 1917.69230276, 2227.05127775, 4808.07692426, 5584.48718234, 7924.74359753, 4661.79487270, 7748.84616129, 758.07691572, 4897.17948857, 4795.00000119, 760.51281315, 2648.58974019, 2773.97435585, 2629.99999660, 92, 184
0, 104338928.0, 28, 107, 5858.07692649, 97.17947836, 8302.69231624, 5991.79487548, 6912.43590307, 3467.43589577, 4667.43589834, 7095.25641631, 5227.30769440, 3000.25640762, 8220.76923918, 7894.61539233, 5841.28205462, 4519.23076979, 207, 152
0, 104340464.0, 237, 240, 2877.17948426, 6188.71795282, 3258.33333125, 669.23076166, 3719.10256299, 6523.71795352, 3478.46153680, 7733.84616122, 6063.20513203, 1545.38460969, 3368.71794685, 7651.53846877, 7432.43590418, 4317.94871809, 86, 196
0, 104345064.0, 195, 191, 5782.05128532, 4059.61538420, 937.94871093, 363.07691488, 5209.61538663, 2130.64102113, 1432.43589146, 6353.07692753, 6492.05128678, 7391.02564770, 6043.58974742, 2459.48717567, 1978.07691829, 2678.71794539, 114, 77
0, 104346696.0, 39, 166, 5665.89743889, 1349.48717338, 1872.05127705, 6817.43590286, 1145.12819853, 4545.89743653, 4778.07692419, 717.17947968, 5942.82051644, 6077.30769620, 3217.30769016, 2515.76922709, 3743.97435794, 1822.56409743, 89, 82
0, 104351296.0, 197, 106, 4135.64102544, 610.76922306, 6990.25641603, 44.35896547, 1787.17948197, 2951.41025363, 6406.66667126, 1220.51281412, 4633.58974443, 3977.30769176, 1927.30768738, 2308.46153437, 5822.69231103, 6926.02564673, 198, 105
0, 104354368.0, 116, 91, 23.20511925, 3183.07692079, 1468.58973769, 4051.79487138, 4249.48717949, 1478.71794288, 1865.76922570, 1688.07691766, 3899.99999924, 5603.71795157, 8377.94872671, 8061.53846960, 3495.64102405, 8277.43590599, 161, 28
0, 104359064.0, 11, 211, 1022.30768550, 7348.71795525, 242.69229922, 1030.76922396, 5265.89743806, 2675.89743257, 2311.15384206, 2988.07692044, 1368.20512209, 3606.41025502, 5809.35897770, 1732.30768696, 4928.33333480, 2622.05127858, 218, 232
0, 104362136.0, 114, 192, 6981.66667244, 419.87178675, 7316.92308339, 4719.61538559, 1415.51281454, 3177.69230540, 1806.28204614, 8256.15385464, 2677.82050949, 7476.92308374, 5895.51282399, 1787.30768710, 3302.94871594, 4500.38461594, 222, 250
0, 104365208.0, 65, 136, 7757.69231513, 8040.12821312, 7583.46154555, 286.15383775, 2892.82050998, 1148.20512161, 6697.69231291, 2075.51281593, 109.74358099, 6750.00000528, 1395.76922473, 6623.07692808, 2054.99999535, 1468.97435307, 150, 111
0, 104368280.0, 140, 160, 7870.00000765, 1609.87178932, 5700.89743896, 3607.69230631, 189.87178626, 282.94870954, 3314.48717748, 4182.82051269, 1923.46153353, 5202.56410458, 2446.53845772, 7061.53846752, 7771.15385359, 3772.56410153, 231, 174
0, 104371448.0, 36, 14, 1186.02563457, 7238.20513453, 5820.51282385, 3398.20512640, 5530.12820784, 187.82050421, 2731.28204809, 788.07691578, 1150.51281398, 5809.23077257, 1497.69230186, 4977.56410410, 6301.15385047, 5207.94871997, 87, 106
0, 104374520.0, 20, 34, 5702.05128511, 2721.66666340, 3229.61538247, 7705.00000730, 7653.20513544, 3102.43589501, 5166.79487374, 6897.43590307, 5558.33333612, 2630.76922737, 1578.46153284, 1528.58973783, 7467.56410938, 3988.33333278, 181, 198
0, 104377592.0, 121, 82, 5076.28205302, 7412.69231437, 7517.56410952, 2372.30768835, 4526.02564159, 1213.20512175, 5039.10256577, 3513.07692155, 7668.07693031, 2239.74358551, 6361.92308137, 8376.66667543, 7367.94872455, 7580.12821215, 46, 218
0, 104380664.0, 65, 247, 82.69229887, 1218.46153207, 7213.20513446, 6541.15385102, 5162.05128400, 3820.89743500, 7822.56411014, 4717.69230867, 3461.53845987, 3348.46153659, 5115.38461720, 6276.66667098, 5014.35897596, 3542.56410104, 92, 52
0, 104383832.0, 243, 240, 7451.92308374, 1162.05127552, 1330.38460920, 4889.35897568, 4231.15384609, 4270.51282059, 6639.74359482, 3342.69230575, 7981.79487972, 7404.87180155, 6325.76923515, 4029.23076875, 8305.89744452, 3139.48717713, 212, 65
0, 104388440.0, 53, 207, 1226.92307053, 3967.69230707, 3987.56410201, 7413.20513488, 764.99999264, 8241.79488028, 5295.51282274, 6547.56410743, 4836.41025766, 1548.20512251, 4477.17948767, 5450.64102822, 7083.84615983, 746.15383872, 217, 202
0, 104389976.0, 75, 231, 4016.15384567, 3644.23076798, 1001.66665979, 7883.71795643, 8241.79488028, 2522.82050914, 3960.89743528, 4514.10256466, 6937.94872365, 6422.69231228, 5292.43589966, 6219.23077340, 4375.64102592, 3419.74358801, 137, 125
0, 104394680.0, 121, 165, 4598.71794949, 3991.79487124, 51.79486290, 5389.74359218, 1930.38461045, 1467.82050692, 1610.38460983, 7435.25641700, 4198.58974345, 6392.05128657, 5948.97436259, 2780.12820201, 7457.56410938, 6278.58974790, 161, 17
0, 104397752.0, 245, 16, 1847.82050775, 4879.74359107, 3922.05128136, 45.38460649, 2320.25640616, 270.38460698, 1355.64101953, 8218.58975200, 5462.82051540, 7262.30769870, 7263.58974999, 4442.30769273, 4766.15384727, 5751.02564423, 145, 69
0, 104400824.0, 234, 189, 7169.87180106, 104.48717074, 8378.84616261, 6960.12821090, 5122.43589932, 5358.20513057, 7834.74359732, 2540.12820152, 948.97435196, 6673.97436412, 4696.41025739, 292.05127365, 2943.97435620, 1616.79486624, 209, 142
0, 104403896.0, 17, 207, 5808.20513147, 6137.56410660, 5461.79487437, 6406.53846613, 4434.23076965, 3978.97435842, 5640.76923369, 6393.33333785, 5232.69230978, 8072.17949524, 4873.07692440, 8368.84616254, 626.28204364, 3424.10256237, 80, 41
0, 104407064.0, 234, 44, 5776.15384935, 1473.46153256, 492.17947919, 3709.10256299, 8160.64103391, 7919.74359753, 7820.64103322, 428.71794066, 3199.23076701, 1049.48717268, 6113.58974755, 7334.23077577, 2265.12820096, 7698.46154576, 151, 61
0, 104411664.0, 12, 219, 2305.12820103, 6559.23077410, 7592.05128914, 4570.25641096, 2823.71794573, 678.33332576, 3780.76922980, 6767.30769766, 5654.10256709, 4774.87179599, 5307.43589966, 4452.17948760, 5552.82051560, 1910.89743097, 63, 193
0, 104414736.0, 227, 193, 6784.23077459, 2840.12820214, 7818.20513578, 7976.66667459, 8116.79488000, 8023.33334133, 5631.79487472, 6936.92308262, 3559.99999854, 1345.25640408, 3955.51281989, 2042.69230304, 2227.82050852, 2657.82050942, 61, 130
0, 104419432.0, 162, 148, 6592.56410750, 3450.64102398, 5210.12820715, 7908.20513592, 7970.64103350, 1858.46153339, 3426.53845981, 1351.41025030, 5639.87179779, 2785.51281739, 5051.28205295, 5610.64102849, 2888.58974074, 1583.46153284, 112, 163
0, 104424032.0, 55, 187, 3653.46153721, 1989.23076444, 8277.30770086, 6176.15385026, 1103.46153179, 4451.53846196, 7765.25641770, 7773.07693052, 1832.82050768, 6279.48718380, 4865.76923209, 774.10255674, 2144.61538017, 6458.71795338, 230, 88
0, 104425568.0, 42, 21, 2308.71794462, 448.20512015, 2741.79486860, 5525.64102835, 6564.48718442, 631.02563339, 4962.69230922, 4582.43589813, 7436.53846828, 6384.74359426, 6519.61538941, 1127.17948058, 955.64101870, 7107.05128810, 165, 4
0, 104430272.0, 83, 196, 6637.56410764, 5282.69230985, 2234.48717525, 6139.48718352, 4118.84615357, 2935.25640748, 2944.99999722, 1897.82050782, 4414.35897471, 8018.33334133, 1678.33332792, 7582.43590453, 5138.07692496, 4839.35897561, 53, 186
0, 104431800.0, 87, 158, 404.74358162, 3504.61538302, 3384.35897256, 718.46153096, 6626.92308193, 3280.12820305, 2379.74358579, 1455.64101974, 359.74358148, 3680.89743472, 2001.66666188, 3853.58974276, 2903.58974074, 2885.51281760, 26, 179
0, 104436408.0, 144, 64, 5679.61538768, 4063.97435856, 7084.10257008, 6960.00000577, 683.84614628, 4338.71794893, 5346.66666896, 3780.12820416, 5300.12820736, 6392.30769683, 7688.84616115, 4674.48718039, 1949.23076437, 4016.41025593, 1, 134
0, 104439480.0, 172, 106, 2764.35897124, 2429.35897054, 1748.46153318, 7870.12821278, 727.05127462, 87.69229887, 6589.23077417, 6700.12821034, 7796.28205879, 2577.94871441, 3250.89743382, 3163.33333104, 2466.02563728, 6401.41026100, 49, 139
0, 104442640.0, 6, 209, 7124.10257022, 5104.87179668, 1469.99999410, 439.23076117, 3493.20512661, 7124.61539073, 7153.33333945, 6533.46154333, 6838.84615934, 6578.84615878, 7051.41026232, 6917.82051845, 1754.87178959, 4850.64102690, 128, 105
0, 104445712.0, 59, 134, 6531.15385095, 3574.87179342, 4732.94871899, 8250.51282899, 7080.00000598, 6560.00000487, 4537.17948781, 4677.94871886, 5656.79487479, 2334.61538059, 2989.10256147, 4293.58974366, 5637.17949010, 340.12819686, 211, 92
0, 104448784.0, 37, 170, 2643.97435557, 5081.41025815, 5481.28205393, 6864.10256967, 2106.79486728, 1820.64102050, 7761.02564846, 6563.07692794, 1018.97435217, 7439.74359649, 7909.74359753, 1275.64101932, 1433.46153249, 7640.38462255, 0, 119
0, 104453488.0, 117, 121, 4124.35897408, 8065.12821319, 5562.17948996, 7116.66667272, 6180.00000410, 1126.92307033, 6018.71795247, 2403.58973970, 7354.48718609, 1550.64101995, 8028.33334133, 6299.10256841, 6628.71795372, 7865.38462303, 174, 203
0, 104456552.0, 77, 203, 380.89742770, 4658.71794956, 2308.97435488, 1308.97435272, 8223.84616226, 1341.41025023, 3157.30769002, 3332.43589549, 1780.89743069, 2859.48717657, 4413.46153881, 2001.15384136, 1424.74358377, 3989.48717894, 167, 41
0, 104459624.0, 56, 122, 8177.05129039, 3789.87179390, 6114.23077320, 7167.17949337, 4207.82051275, 3054.61538212, 1612.05127650, 4291.15384623, 7552.69231471, 1280.25640401, 6678.71795386, 7546.92308388, 183.84614523, 5375.38461775, 177, 174
0, 104464232.0, 161, 61, 6973.97436475, 980.76922382, 4553.71794935, 6100.89743979, 4189.23076910, 4245.51282052, 4208.84615378, 5278.33333549, 1979.35896957, 2747.69230450, 2399.10256022, 4005.38461490, 4522.30769287, 563.84614607, 173, 66
0, 104467400.0, 145, 46, 5968.20513182, 6444.10256876, 7593.71795581, 3788.07692211, 4082.69230735, 5286.28205351, 7194.23077549, 1470.25640435, 4923.33333480, 4857.17948843, 7874.23077688, 4954.35897582, 3239.48717734, 6485.76923550, 10, 5
0, 104472008.0, 178, 241, 5033.20512988, 4952.94871941, 4014.48717900, 4041.66666625, 6845.76923626, 3577.30769085, 4194.35897422, 7384.10257071, 1306.79486554, 1740.12819985, 1452.82050692, 5530.51282323, 7353.33333994, 3146.28204892, 86, 204
0, 104475080.0, 104, 179, 3939.99999938, 7793.46154597, 2070.76922619, 4465.00000049, 878.84614669, 579.61537684, 6032.82051658, 588.71794094, 3151.28204899, 7417.43590418, 1121.41024981, 4054.23076882, 3570.51281906, 7331.66667320, 87, 240
0, 104478248.0, 215, 210, 4487.69230818, 3182.56410027, 5419.74359225, 7808.84616135, 5420.25641276, 2143.71794427, 3198.97435675, 3322.82051088, 4792.69230888, 7880.76923849, 6777.05128741, 1508.71794288, 7870.76923842, 8.20511925, 154, 19
0, 104481320.0, 176, 23, 4345.25641047, 6582.94872289, 4424.48717984, 1132.94871135, 8336.92308561, 3399.87179307, 853.97435182, 1689.74358433, 5425.12820763, 7942.43590522, 4837.43589869, 5502.94872059, 4568.71794942, 3593.20512682, 211, 52
0, 104484392.0, 232, 92, 1511.79486603, 4978.46153999, 3841.15384532, 6930.89744160, 1428.07691710, 4927.69230916, 14.99999104, 1397.17948114, 4341.66666688, 8267.17949566, 1167.94871142, 4646.53846238, 64.23076034, 6090.25641415, 232, 16
0, 104487464.0, 132, 39, 1103.07691641, 5671.28205427, 1.79486283, 7331.28205782, 1205.64101918, 834.61537739, 7256.15385255, 6800.64103106, 7330.38462192, 5522.94872066, 2914.61538177, 4951.66666813, 1598.71794309, 4150.51282031, 139, 39
0, 104490632.0, 227, 63, 2853.97435599, 3748.97435794, 1266.02563471, 2052.17948253, 1523.97435321, 693.58973609, 4649.74359058, 2040.76922612, 3727.94871684, 4174.74358961, 1052.56409583, 3972.94871740, 5581.66666952, 8037.17949517, 121, 255
0, 104493712.0, 195, 134, 553.46153061, 7428.20513495, 1773.58973838, 1754.35896908, 3768.58974255, 4076.66666632, 7137.82051894, 2564.10256056, 815.38460809, 8375.25641902, 8326.02564965, 2348.58973956, 4957.43589897, 3832.82051192, 177, 113
0, 104498320.0, 172, 136, 1926.41025148, 3582.94871656, 1537.43589167, 2298.33332924, 1811.41025127, 3841.66666584, 6484.35897909, 5422.94872045, 4895.64102703, 3156.92307463, 7959.23077709, 4831.41025766, 3422.43589570, 6116.02564499, 18, 75
0, 104501488.0, 105, 231, 5944.74359336, 2843.20512522, 2162.56409812, 47.69229880, 4971.41025794, 1082.56409583, 5426.66666917, 1042.17948037, 5987.56410625, 4313.46153860, 4788.84615496, 3000.25640762, 2574.35897082, 6834.23077472, 111, 141
0, 104504568.0, 209, 116, 1128.46153186, 3149.48717713, 6627.69231270, 4527.05128261, 289.35896595, 7103.46154451, 3532.69230617, 1983.97435418, 4662.43589834, 6652.82051790, 4579.61538531, 2283.07691891, 2199.99999570, 6939.35898006, 255, 50
0, 104507640.0, 174, 38, 6281.92308124, 4231.92307686, 1286.02563478, 3224.87179272, 6633.07692815, 1432.69230172, 7104.61539066, 2236.15384192, 4391.66666695, 5087.30769412, 5678.07692614, 5835.51282385, 3544.87179342, 4187.56410243, 94, 198
0, 104510720.0, 24, 112, 3478.97435738, 8090.38462352, 1797.56409736, 4160.51282031, 1887.69230269, 1902.30768731, 5363.46154083, 2824.87179189, 4407.30769266, 3380.25640838, 758.97435161, 6183.46154257, 7596.15385325, 5792.82051609, 52, 233
0, 104513888.0, 36, 172, 3114.87179244, 6065.38461921, 1168.58973706, 3519.87179335, 1858.33332826, 1336.28204510, 7138.20513432, 8228.33334175, 1769.99999472, 2580.12820159, 2111.92307241, 4886.28205261, 3255.64102356, 2290.38461122, 193, 133
0, 104516968.0, 106, 61, 6079.10256800, 3131.41025405, 5259.61538677, 4353.33333355, 5100.76923258, 7007.82051866, 5716.92308005, 3321.53845960, 328.07691474, 2896.15384331, 2571.66666313, 97.82050400, 1939.48717463, 6939.35898006, 42, 232
0, 104521584.0, 228, 6, 1484.61537878, 4012.69230721, 4027.69230721, 6187.56410667, 6443.46154312, 5156.28205323, 1836.66666153, 7675.76923800, 4728.33333438, 4947.17948864, 2356.79486777, 4003.97435842, 7708.33334063, 6913.33333897, 61, 29
0, 104524664.0, 179, 21, 6571.15385109, 7233.71795505, 8143.20513648, 4292.56410264, 6785.64103100, 3216.66666452, 825.51281329, 1746.02563575, 5590.12820798, 2370.12820117, 996.28204441, 3328.58974165, 3524.35897283, 7921.28205907, 218, 176
0, 104527832.0, 246, 203, 1091.28204462, 5498.84615649, 7527.05128900, 3560.89743444, 3557.82051137, 4671.28205219, 4297.30769238, 7649.35898159, 3964.61538399, 7375.38462199, 6128.97436294, 6724.48718470, 420.76922264, 7633.84616101, 137, 58
0, 104530912.0, 65, 20, 1531.28204552, 4258.97435898, 6808.97436440, 8140.12821340, 7679.10257133, 4313.84615399, 1303.33332708, 2391.79486784, 4237.05128206, 1039.35896755, 969.74358280, 1087.30768564, 2797.43589438, 3513.71794719, 204, 184
